Id_Producto;Cliente;Punto_de_Venta;Familia;Subfamilia;Formato;Precio;Margen;Cliente_Objetivo;Color;Material;Peso;Tamaño;Marca;País_Origen;Ventas_Base;Facturación_Total;Canal_de_Ventas;Numero_Puntos_de_Venta;Región;Segmento;Antigüedad;Población_500m;Población_2km;Puntos_de_Venta_Cercanos;Aparcamiento;Accesibilidad;Horas_Operación;Tipo_Zona;Historico 2023-01;Historico 2023-02;Historico 2023-03;Historico 2023-04;Historico 2023-05;Historico 2023-06;Historico 2023-07;Historico 2023-08;Historico 2023-09;Historico 2023-10;Historico 2023-11;Historico 2023-12;Historico 2024-1;Historico 2024-12;Historico 2024-3
P67;C4;8;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;542176.08;Online;15;Norte;Media;2;1734;9823;1;No;Baja;ago-22;Residencial;;;;;;;;;;1053.0;1033;1060;938;1127;
P68;C17;8;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;920912.43;Mixto;15;Norte;Alta;5;8836;18976;13;Sí;Baja;oct-20;Industrial;;;;;;;;;;1601074.0;1884756;1608915;2140860;1119182;
P69;C8;5;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;617307.73;Físico;15;Este;Media;4;4779;20311;20;No;Baja;sep-19;Comercial;;;;;;;;;;11512.0;13258;11902;12027;13990;
P15;C0;13;Familia_25;Subfamilia_5;Grande;510.13;0.09;Niños;Verde;Madera;862.454.173.298.195;Grande;MarcaB;Alemania;897;878396.09;Mixto;15;Oeste;Alta;5;8970;22397;8;Sí;Alta;oct-20;Industrial;;;;;;;;;;133384.0;153254;102783;100441;103450;
P55;C1;14;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;353899.08;Online;15;Norte;Media;10;2331;24829;14;Sí;Alta;sep-21;Residencial;;;;;;;;;;80691.0;90386;79680;70707;81978;
P34;C2;13;Familia_21;Subfamilia_4;Grande;290.62;0.16;Adultos;Blanco;Plástico;4.174.870.827.430.390;Grande;MarcaA;España;480;890575.28;Físico;15;Norte;Alta;9;5998;31072;2;Sí;Baja;ago-21;Industrial;;;;;;;;;;26358.0;41851;58703;31212;35917;
P43;C3;14;Familia_18;Subfamilia_0;Grande;879.53;0.13;Adolescentes;Rojo;Madera;9.701.073.315.900.780;Mediano;MarcaD;España;595;326029.1;Físico;15;Sur;Media;1;2459;15990;4;No;Baja;ago-19;Comercial;;;;;;;;;;71821.0;52685;41389;91972;55566;
P46;C4;14;Familia_19;Subfamilia_6;Pequeño;536.43;0.22;Adolescentes;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaD;China;323;542176.08;Online;15;Norte;Media;2;5554;20089;4;Sí;Media;ago-19;Residencial;;;;;;;;;;457100.0;635538;607947;423725;388979;
P47;C5;11;Familia_10;Subfamilia_5;Grande;285.15;0.06;Adolescentes;Rojo;Metal;432.979.876.069.808;Grande;MarcaD;China;707;288048.96;Online;15;Norte;Media;9;5261;7240;1;No;Alta;ago-19;Industrial;;;;;;;;;;1659.0;1386;2193;1542;1533;
P47;C6;12;Familia_10;Subfamilia_5;Grande;285.15;0.06;Adolescentes;Rojo;Metal;432.979.876.069.808;Grande;MarcaD;China;707;474948.23;Físico;15;Oeste;Media;1;7523;38045;18;No;Alta;ago-22;Industrial;;;;;;;;;;2202.0;3443;3422;3113;3938;
P14;C7;14;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;693729.98;Mixto;15;Este;Alta;7;7231;27037;4;Sí;Media;sep-18;Comercial;;;;;;;;;;65544.0;90270;72913;83208;69866;
P31;C8;10;Familia_20;Subfamilia_0;Grande;240.37;0.14;Niños;Negro;Metal;4.925.475.817.925.060;Grande;MarcaC;USA;635;617307.73;Físico;15;Este;Media;4;3610;46383;13;Sí;Baja;sep-22;Comercial;;;;;;;;;;166192.0;176487;140777;181954;146859;
P30;C9;11;Familia_16;Subfamilia_8;Mediano;446.72;0.12;Niños;Verde;Plástico;862.454.173.298.195;Pequeño;MarcaD;USA;113;294386.96;Mixto;15;Este;Baja;9;5946;46862;15;No;Alta;oct-21;Comercial;;;;;;;;;;14338.0;6853;9714;11315;6282;
P67;C10;13;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;797152.75;Físico;15;Este;Baja;3;2001;49583;13;Sí;Alta;sep-22;Comercial;;;;;;;;;;1253.0;1866;1762;1758;1176;
P59;C11;14;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;385158.14;Mixto;15;Oeste;Alta;8;2601;43810;18;No;Media;oct-20;Industrial;;;;;;;;;;20893.0;27935;29134;20883;22708;
P46;C12;10;Familia_19;Subfamilia_6;Pequeño;536.43;0.22;Adolescentes;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaD;China;323;930519.32;Online;15;Oeste;Baja;8;2587;21502;17;Sí;Media;sep-19;Industrial;;;;;;;;;;321304.0;507626;520848;356108;533196;
P6;C13;11;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;390492.15;Mixto;15;Norte;Alta;8;5249;48272;12;No;Baja;ago-18;Industrial;;;;;;;;;;8462.0;5152;9695;8802;8831;
P40;C14;13;Familia_7;Subfamilia_3;Pequeño;789.67;0.24;Adultos;Azul;Plástico;63.052.775.919.915.400;Pequeño;MarcaD;España;213;609496.46;Mixto;15;Este;Baja;2;6423;41218;3;Sí;Alta;oct-18;Residencial;;;;;;;;;;3261.0;2887;2440;2449;2601;
P17;C15;13;Familia_17;Subfamilia_4;Mediano;807.27;0.22;Adolescentes;Rojo;Madera;1.298.974.816.720.200;Mediano;MarcaA;España;964;477368.76;Mixto;15;Oeste;Alta;5;1548;31332;3;Sí;Alta;ago-20;Comercial;;;;;;;;;;255149.0;97141;124503;189906;162755;
P55;C16;11;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;939772.97;Mixto;15;Este;Alta;7;3850;34157;18;Sí;Alta;oct-22;Industrial;;;;;;;;;;320149.0;227956;404254;180726;376354;
P42;C17;10;Familia_7;Subfamilia_6;Mediano;657.19;0.12;Adolescentes;Blanco;Madera;890.044.730.279.321;Grande;MarcaA;Alemania;499;920912.43;Mixto;15;Norte;Alta;5;4586;37325;6;No;Alta;ago-20;Residencial;;;;;;;;;;1773.0;2098;1435;1454;1891;
P41;C18;12;Familia_22;Subfamilia_4;Pequeño;130.01;0.07;Niños;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;China;674;141001.18;Mixto;15;Sur;Baja;2;1627;45346;13;No;Alta;sep-20;Industrial;;;;;;;;;;675.0;677;676;675;676;
P14;C20;4;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;294260.81;Online;15;Este;Baja;9;2512;28966;4;No;Baja;ago-22;Comercial;;;;;;;;;;10982.0;8634;10360;12910;14043;
P44;C21;7;Familia_3;Subfamilia_7;Pequeño;994.01;0.26;Niños;Rojo;Madera;2.892.473.393.442.810;Mediano;MarcaD;China;484;591765.43;Online;15;Este;Baja;9;3400;44615;1;No;Alta;ago-20;Comercial;;;;;;;;;;86021.0;62958;89648;71375;87252;
P4;C22;1;Familia_5;Subfamilia_6;Mediano;405.22;0.23;Adolescentes;Verde;Plástico;862.454.173.298.195;Grande;MarcaA;Alemania;295;930159.46;Mixto;15;Norte;Alta;6;5451;18487;10;No;Baja;ago-20;Residencial;;;;;;;;;;620.0;743;606;650;758;
P2;C23;6;Familia_17;Subfamilia_1;Grande;791.98;0.07;Niños;Negro;Plástico;63.052.775.919.915.400;Mediano;MarcaD;España;814;529780.28;Mixto;15;Norte;Baja;8;4261;30304;17;No;Media;oct-19;Comercial;;;;;;;;;;206620.0;108436;114468;150305;134771;
P6;C24;1;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;695683.49;Online;15;Oeste;Alta;6;3464;15748;18;No;Media;ago-21;Comercial;;;;;;;;;;7409.0;5890;9267;7968;9318;
P33;C25;14;Familia_7;Subfamilia_3;Grande;242.88;0.26;Niños;Azul;Madera;4.174.870.827.430.390;Pequeño;MarcaD;China;625;347505.5;Online;15;Sur;Baja;5;1858;48933;8;No;Media;ago-22;Residencial;;;;;;;;;;753.0;807;780;798;806;
P51;C26;3;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;501471.08;Online;15;Este;Alta;2;3684;45032;9;Sí;Media;sep-19;Comercial;;;;;;;;;;665.0;716;706;596;658;
P52;C22;4;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;930159.46;Mixto;15;Norte;Alta;6;9981;23407;16;Sí;Alta;oct-19;Comercial;;;;;;;;;;104575.0;76429;135784;96557;59675;
P53;C19;4;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;379588.74;Mixto;15;Este;Media;2;4239;27732;4;No;Baja;ago-21;Comercial;;;;;;;;;;704.0;771;614;669;719;
P54;C23;4;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;529780.28;Mixto;15;Norte;Baja;8;6260;24166;18;Sí;Media;sep-19;Residencial;;;;;;;;;;6631.0;4812;6871;8008;4472;
P55;C21;5;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;591765.43;Online;15;Este;Baja;9;9612;9527;9;No;Baja;sep-19;Comercial;;;;;;;;;;603105.0;459651;422525;295930;457176;
P56;C10;6;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;797152.75;Físico;15;Este;Baja;3;4889;7199;11;Sí;Media;ago-21;Comercial;;;;;;;;;;7101.0;4117;7180;4591;6288;
P57;C25;12;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;347505.5;Online;15;Sur;Baja;5;8362;20023;8;Sí;Baja;sep-20;Comercial;;;;;;;;;;1032.0;1158;1064;904;972;
P58;C5;9;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;288048.96;Online;15;Norte;Media;9;4230;8789;7;Sí;Media;oct-22;Residencial;;;;;;;;;;3729.0;3219;3541;4292;4211;
P59;C23;12;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;529780.28;Mixto;15;Norte;Baja;8;4248;25688;13;No;Baja;oct-22;Comercial;;;;;;;;;;47355.0;44742;57727;31489;45819;
P60;C24;6;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;695683.49;Online;15;Oeste;Alta;6;8139;40727;15;Sí;Media;oct-21;Residencial;;;;;;;;;;730817.0;667374;797747;1034309;1294016;
P61;C24;1;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;695683.49;Online;15;Oeste;Alta;6;3464;15748;18;No;Media;ago-21;Comercial;;;;;;;;;;1798.0;1272;1948;1295;1380;
P62;C23;6;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;529780.28;Mixto;15;Norte;Baja;8;4261;30304;17;No;Media;oct-19;Comercial;;;;;;;;;;8238.0;13162;10685;14382;15381;
P63;C8;2;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;617307.73;Físico;15;Este;Media;4;3399;29650;9;No;Baja;ago-19;Comercial;;;;;;;;;;61349.0;44415;43742;32610;46241;
P64;C2;9;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;890575.28;Físico;15;Norte;Alta;9;5745;10467;14;No;Alta;ago-20;Comercial;;;;;;;;;;139765.0;165108;179258;165418;216218;
P65;C25;5;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;347505.5;Online;15;Sur;Baja;5;8615;30760;12;No;Alta;sep-22;Comercial;;;;;;;;;;2808.0;1640;3188;2870;2239;
P66;C23;13;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;529780.28;Mixto;15;Norte;Baja;8;3223;37264;14;No;Baja;oct-20;Comercial;;;;;;;;;;3074.0;4442;5073;4862;4254;
P67;C22;7;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;930159.46;Mixto;15;Norte;Alta;6;6101;7528;9;Sí;Alta;sep-22;Industrial;;;;;;;;;;3600.0;4553;7610;5521;5570;
P68;C18;7;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;141001.18;Mixto;15;Sur;Baja;2;7453;17321;17;Sí;Baja;oct-21;Comercial;;;;;;;;;;153768.0;190872;170525;151071;154317;
P69;C3;8;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;326029.1;Físico;15;Sur;Media;1;3740;11582;15;Sí;Alta;ago-21;Residencial;;;;;;;;;;5609.0;5431;7483;6551;7063;
P32;C0;11;Familia_22;Subfamilia_5;Mediano;133.74;0.07;Adultos;Azul;Plástico;2.892.473.393.442.810;Grande;MarcaD;España;643;878396.09;Mixto;15;Oeste;Alta;5;7409;12157;10;No;Alta;sep-21;Industrial;;;;;;;;;;;697;719;754;704;
P44;C1;14;Familia_3;Subfamilia_7;Pequeño;994.01;0.26;Niños;Rojo;Madera;2.892.473.393.442.810;Mediano;MarcaD;China;484;353899.08;Online;15;Norte;Media;10;2331;24829;14;Sí;Alta;sep-21;Residencial;;;;;;;;;;;38017;27664;33626;24488;
P21;C2;13;Familia_6;Subfamilia_5;Mediano;704.91;0.16;Adultos;Azul;Metal;8.060.059.107.230.020;Mediano;MarcaD;USA;182;890575.28;Físico;15;Norte;Alta;9;5998;31072;2;Sí;Baja;ago-21;Industrial;;;;;;;;;;;137656;123839;108979;145685;
P13;C3;10;Familia_22;Subfamilia_6;Mediano;442.69;0.23;Adultos;Verde;Metal;1.298.974.816.720.200;Grande;MarcaA;España;244;326029.1;Físico;15;Sur;Media;1;4182;38747;18;No;Baja;sep-22;Industrial;;;;;;;;;;;356;492;426;404;
P1;C4;10;Familia_6;Subfamilia_6;Mediano;350.02;0.28;Niños;Negro;Plástico;2.892.473.393.442.810;Mediano;MarcaC;Alemania;479;542176.08;Online;15;Norte;Media;2;6262;38469;1;No;Alta;oct-21;Residencial;;;;;;;;;;;80949;74693;48502;88497;
P27;C5;10;Familia_13;Subfamilia_3;Grande;372.08;0.26;Niños;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaA;España;189;288048.96;Online;15;Norte;Media;9;4839;49026;10;Sí;Baja;oct-18;Comercial;;;;;;;;;;;338;270;317;272;
P35;C6;13;Familia_13;Subfamilia_6;Grande;940.15;0.25;Adolescentes;Negro;Plástico;0.6412789856525488;Mediano;MarcaB;USA;610;474948.23;Físico;15;Oeste;Media;1;7863;36297;3;Sí;Baja;ago-22;Residencial;;;;;;;;;;;2014;1188;1199;1390;
P20;C7;13;Familia_17;Subfamilia_2;Grande;331.27;0.29;Adultos;Negro;Metal;4.943.612.465.035.950;Pequeño;MarcaC;USA;418;693729.98;Mixto;15;Este;Alta;7;5182;35425;9;Sí;Media;oct-20;Residencial;;;;;;;;;;;436704;318001;540160;574679;
P14;C8;14;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;617307.73;Físico;15;Este;Media;4;2319;26927;19;No;Media;ago-19;Residencial;;;;;;;;;;;18553;17138;22025;25428;
P68;C9;12;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;294386.96;Mixto;15;Este;Baja;9;8159;40911;9;Sí;Baja;sep-19;Comercial;;;;;;;;;;;607500;558879;495978;650033;
P31;C10;13;Familia_20;Subfamilia_0;Grande;240.37;0.14;Niños;Negro;Metal;4.925.475.817.925.060;Grande;MarcaC;USA;635;797152.75;Físico;15;Este;Baja;3;2001;49583;13;Sí;Alta;sep-22;Comercial;;;;;;;;;;;84570;132322;97833;139995;
P63;C11;11;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;385158.14;Mixto;15;Oeste;Alta;8;4591;33582;19;No;Alta;ago-18;Industrial;;;;;;;;;;;40286;42185;49610;35978;
P8;C12;13;Familia_15;Subfamilia_1;Mediano;27.23;0.1;Adolescentes;Azul;Metal;7.354.114.476.561.300;Grande;MarcaB;Alemania;989;930519.32;Online;15;Oeste;Baja;8;8999;5091;18;No;Alta;ago-22;Residencial;;;;;;;;;;;100517;57294;42665;96806;
P23;C13;12;Familia_5;Subfamilia_4;Mediano;627.79;0.1;Niños;Blanco;Plástico;7.354.114.476.561.300;Grande;MarcaA;USA;430;390492.15;Mixto;15;Norte;Alta;8;1434;37929;1;No;Baja;sep-18;Comercial;;;;;;;;;;;455;453;447;452;
P3;C14;14;Familia_14;Subfamilia_2;Grande;895.26;0.16;Adolescentes;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;USA;585;609496.46;Mixto;15;Este;Baja;2;1011;20207;11;Sí;Baja;oct-18;Comercial;;;;;;;;;;;3263;2327;2544;3096;
P68;C15;14;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;477368.76;Mixto;15;Oeste;Alta;5;2809;23770;8;No;Media;sep-19;Industrial;;;;;;;;;;;269792;329931;278624;318687;
P40;C16;10;Familia_7;Subfamilia_3;Pequeño;789.67;0.24;Adultos;Azul;Plástico;63.052.775.919.915.400;Pequeño;MarcaD;España;213;939772.97;Mixto;15;Este;Alta;7;3441;18514;17;Sí;Alta;ago-20;Comercial;;;;;;;;;;;2436;2597;1893;2515;
P54;C17;14;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;920912.43;Mixto;15;Norte;Alta;5;2346;6309;20;No;Alta;sep-22;Comercial;;;;;;;;;;;5548;4899;4349;5669;
P52;C18;13;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;141001.18;Mixto;15;Sur;Baja;2;8713;21401;15;No;Alta;oct-19;Comercial;;;;;;;;;;;16496;12751;18159;18616;
P7;C20;2;Familia_23;Subfamilia_3;Pequeño;720.13;0.21;Niños;Verde;Metal;1.298.974.816.720.200;Pequeño;MarcaC;China;214;294260.81;Online;15;Este;Baja;9;4089;38967;10;Sí;Media;ago-21;Industrial;;;;;;;;;;;592;733;508;858;
P6;C21;0;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;591765.43;Online;15;Este;Baja;9;2140;9720;4;No;Alta;sep-20;Comercial;;;;;;;;;;;3817;3386;3899;3853;
P34;C22;3;Familia_21;Subfamilia_4;Grande;290.62;0.16;Adultos;Blanco;Plástico;4.174.870.827.430.390;Grande;MarcaA;España;480;930159.46;Mixto;15;Norte;Alta;6;8897;29486;20;Sí;Alta;sep-18;Comercial;;;;;;;;;;;59535;61250;70824;65695;
P30;C23;8;Familia_16;Subfamilia_8;Mediano;446.72;0.12;Niños;Verde;Plástico;862.454.173.298.195;Pequeño;MarcaD;USA;113;529780.28;Mixto;15;Norte;Baja;8;8545;18396;18;No;Alta;ago-19;Industrial;;;;;;;;;;;31395;18507;36399;31610;
P6;C24;1;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;695683.49;Online;15;Oeste;Alta;6;3464;15748;18;No;Media;ago-21;Comercial;;;;;;;;;;;9697;4382;9485;9063;
P4;C25;7;Familia_5;Subfamilia_6;Mediano;405.22;0.23;Adolescentes;Verde;Plástico;862.454.173.298.195;Grande;MarcaA;Alemania;295;347505.5;Online;15;Sur;Baja;5;7203;47927;11;Sí;Baja;ago-22;Industrial;;;;;;;;;;;470;446;470;451;
P51;C17;7;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;920912.43;Mixto;15;Norte;Alta;5;9202;28787;17;Sí;Media;sep-19;Comercial;;;;;;;;;;;1168;1251;1449;1260;
P52;C26;6;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;501471.08;Online;15;Este;Alta;2;8426;43621;9;No;Media;sep-20;Industrial;;;;;;;;;;;53350;26286;68041;55105;
P53;C11;12;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;385158.14;Mixto;15;Oeste;Alta;8;4842;38910;14;No;Baja;oct-20;Comercial;;;;;;;;;;;771;725;735;615;
P54;C25;4;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;347505.5;Online;15;Sur;Baja;5;5432;13618;20;Sí;Alta;oct-21;Residencial;;;;;;;;;;;5065;5006;3680;4134;
P55;C24;7;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;695683.49;Online;15;Oeste;Alta;6;5197;19411;13;Sí;Media;oct-21;Residencial;;;;;;;;;;;257721;301005;371508;216023;
P56;C12;4;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;930519.32;Online;15;Oeste;Baja;8;8234;34737;20;Sí;Alta;ago-18;Comercial;;;;;;;;;;;9782;7522;15076;11889;
P57;C22;5;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;930159.46;Mixto;15;Norte;Alta;6;3134;10225;3;Sí;Media;sep-22;Residencial;;;;;;;;;;;941;1066;1013;906;
P58;C0;7;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;878396.09;Mixto;15;Oeste;Alta;5;2414;37034;12;Sí;Media;oct-19;Residencial;;;;;;;;;;;5614;5729;5627;5235;
P59;C23;5;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;529780.28;Mixto;15;Norte;Baja;8;9919;26880;6;No;Baja;sep-18;Industrial;;;;;;;;;;;110706;91592;179128;124156;
P60;C6;14;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;474948.23;Físico;15;Oeste;Media;1;1482;16069;12;Sí;Alta;sep-19;Industrial;;;;;;;;;;;123081;121560;73757;110583;
P61;C2;14;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;890575.28;Físico;15;Norte;Alta;9;4401;18263;9;No;Baja;ago-22;Residencial;;;;;;;;;;;1767;1333;2514;2175;
P62;C14;13;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;609496.46;Mixto;15;Este;Baja;2;6423;41218;3;Sí;Alta;oct-18;Residencial;;;;;;;;;;;20950;14762;19140;31705;
P63;C26;2;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;501471.08;Online;15;Este;Alta;2;3331;16412;4;Sí;Alta;sep-22;Industrial;;;;;;;;;;;55127;45719;49606;38814;
P64;C17;13;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;920912.43;Mixto;15;Norte;Alta;5;3097;32395;13;No;Media;sep-22;Residencial;;;;;;;;;;;113892;81699;141984;93076;
P65;C25;9;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;347505.5;Online;15;Sur;Baja;5;6767;19414;4;No;Alta;ago-22;Comercial;;;;;;;;;;;2034;1115;2743;2573;
P66;C0;13;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;878396.09;Mixto;15;Oeste;Alta;5;8970;22397;8;Sí;Alta;oct-20;Industrial;;;;;;;;;;;12161;18610;14636;23927;
P67;C15;3;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;477368.76;Mixto;15;Oeste;Alta;5;1238;18355;4;No;Media;sep-19;Industrial;;;;;;;;;;;613;805;1007;805;
P68;C22;13;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;930159.46;Mixto;15;Norte;Alta;6;4433;39149;8;No;Alta;ago-22;Comercial;;;;;;;;;;;734366;787269;1195816;695601;
P69;C20;7;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;294260.81;Online;15;Este;Baja;9;9389;18724;20;No;Baja;oct-21;Comercial;;;;;;;;;;;8601;8741;15552;15835;
P7;C0;13;Familia_23;Subfamilia_3;Pequeño;720.13;0.21;Niños;Verde;Metal;1.298.974.816.720.200;Pequeño;MarcaC;China;214;878396.09;Mixto;15;Oeste;Alta;5;8970;22397;8;Sí;Alta;oct-20;Industrial;;;;;;;;;;;2602;4974;2423;3295;
